Conference,Year,DOI,Author,AuthorOrder,AuthorOrderRank,CareerAge,CumPaper
Vis,1999,10.1109/VISUAL.1999.809883,herman towles,6,Middle,1,1
Vis,1999,10.1109/VISUAL.1999.809883,w. brent seales,7,Middle,10,1
Vis,1999,10.1109/VISUAL.1999.809883,henry fuchs,8,Last,23,6
Vis,1999,10.1109/VISUAL.1999.809884,bernd fröhlich 0001,1,First,12,1
Vis,1999,10.1109/VISUAL.1999.809884,stephen barrass,2,Middle,6,1
Vis,1999,10.1109/VISUAL.1999.809884,björn zehner,3,Middle,1,1
Vis,1999,10.1109/VISUAL.1999.809884,john plate,4,Middle,1,1
Vis,1999,10.1109/VISUAL.1999.809884,martin göbel,5,Last,17,1
Vis,1999,10.1109/VISUAL.1999.809885,sunil hadap,1,First,1,1
Vis,1999,10.1109/VISUAL.1999.809885,endre bangerter,2,Middle,1,1
Vis,1999,10.1109/VISUAL.1999.809885,pascal volino,3,Middle,7,1
Vis,1999,10.1109/VISUAL.1999.809885,nadia magnenat-thalmann,4,Last,21,1
Vis,1999,10.1109/VISUAL.1999.809886,gordon l. kindlmann,1,First,4,1
Vis,1999,10.1109/VISUAL.1999.809886,david m. weinstein,2,Last,4,1
Vis,1999,10.1109/VISUAL.1999.809887,kevin kreeger,1,First,2,1
Vis,1999,10.1109/VISUAL.1999.809887,arie e. kaufman,2,Last,24,21
Vis,1999,10.1109/VISUAL.1999.809888,charidimos e. gasparakis,1,First,1,1
Vis,1999,10.1109/VISUAL.1999.809889,michael meißner,1,First,4,1
Vis,1999,10.1109/VISUAL.1999.809889,ulrich hoffmann,2,Middle,16,1
Vis,1999,10.1109/VISUAL.1999.809889,wolfgang straßer,3,Last,28,4
Vis,1999,10.1109/VISUAL.1999.809890,greg humphreys,1,First,1,1
Vis,1999,10.1109/VISUAL.1999.809890,pat hanrahan,2,Last,17,3
Vis,1999,10.1109/VISUAL.1999.809891,c. charles law,1,First,4,1
Vis,1999,10.1109/VISUAL.1999.809891,ken martin,2,Middle,9,2
Vis,1999,10.1109/VISUAL.1999.809891,william j. schroeder,3,Middle,9,8
Vis,1999,10.1109/VISUAL.1999.809891,joshua temkin,4,Last,1,1
Vis,1999,10.1109/VISUAL.1999.809892,christof rezk-salama,1,First,2,1
Vis,1999,10.1109/VISUAL.1999.809892,peter hastreiter,2,Middle,4,1
Vis,1999,10.1109/VISUAL.1999.809892,christian teitzel,3,Middle,3,1
Vis,1999,10.1109/VISUAL.1999.809892,thomas ertl,4,Last,11,6
Vis,1999,10.1109/VISUAL.1999.809893,eric a. wernert,1,First,3,3
Vis,1999,10.1109/VISUAL.1999.809893,andrew j. hanson,2,Last,16,11
Vis,1999,10.1109/VISUAL.1999.809894,david m. weinstein,1,First,4,2
Vis,1999,10.1109/VISUAL.1999.809894,gordon l. kindlmann,2,Middle,4,2
Vis,1999,10.1109/VISUAL.1999.809894,eric c. lundberg,3,Last,1,1
Vis,1999,10.1109/VISUAL.1999.809895,gerik scheuermann,1,First,3,2
Vis,1999,10.1109/VISUAL.1999.809895,holger burbach,2,Middle,1,1
Vis,1999,10.1109/VISUAL.1999.809895,hans hagen,3,Last,15,5
Vis,1999,10.1109/VISUAL.1999.809896,ronald peikert,1,First,13,3
Vis,1999,10.1109/VISUAL.1999.809896,martin roth,2,Last,4,3
Vis,1999,10.1109/VISUAL.1999.809897,gerik scheuermann,1,First,3,3
Vis,1999,10.1109/VISUAL.1999.809897,xavier tricoche,2,Middle,1,1
Vis,1999,10.1109/VISUAL.1999.809897,hans hagen,3,Last,15,6
Vis,1999,10.1109/VISUAL.1999.809898,georges-pierre bonneau,1,First,9,3
Vis,1999,10.1109/VISUAL.1999.809899,gregory m. nielson,1,First,16,8
Vis,1999,10.1109/VISUAL.1999.809899,dave j. holliday,2,Middle,1,1
Vis,1999,10.1109/VISUAL.1999.809899,tom roxborough,3,Last,3,1
Vis,1999,10.1109/VISUAL.1999.809900,baoquan chen,1,First,3,3
Vis,1999,10.1109/VISUAL.1999.809900,j. edward swan,2,Middle,3,4
Vis,1999,10.1109/VISUAL.1999.809900,eddy kuo,3,Middle,3,2
Vis,1999,10.1109/VISUAL.1999.809900,arie e. kaufman,4,Last,24,22
Vis,1999,10.1109/VISUAL.1999.809901,renato pajarola,1,First,4,2
Vis,1999,10.1109/VISUAL.1999.809901,jarek rossignac,2,Middle,14,1
Vis,1999,10.1109/VISUAL.1999.809901,andrzej szymczak,3,Last,1,1
Vis,1999,10.1109/VISUAL.1999.809902,chandrajit l. bajaj,1,First,15,4
Vis,1999,10.1109/VISUAL.1999.809902,valerio pascucci,2,Middle,7,3
Vis,1999,10.1109/VISUAL.1999.809902,guozhong zhuang,3,Last,1,1
Vis,1999,10.1109/VISUAL.1999.809903,patricia crossno,1,First,4,3
Vis,1999,10.1109/VISUAL.1999.809903,edward angel,2,Last,30,2
Vis,1999,10.1109/VISUAL.1999.809904,tobias preußer,1,First,1,1
Vis,1999,10.1109/VISUAL.1999.809904,martin rumpf,2,Last,8,1
Vis,1999,10.1109/VISUAL.1999.809905,robert michael kirby,1,First,1,1
Vis,1999,10.1109/VISUAL.1999.809905,h. marmanis,2,Middle,1,1
Vis,1999,10.1109/VISUAL.1999.809905,david h. laidlaw,3,Last,14,2
Vis,1999,10.1109/VISUAL.1999.809906,vivek verma,1,First,1,1
Vis,1999,10.1109/VISUAL.1999.809906,david l. kao,2,Middle,3,2
Vis,1999,10.1109/VISUAL.1999.809906,alex t. pang,3,Last,10,9
Vis,1999,10.1109/VISUAL.1999.809907,wim c. de leeuw,1,First,7,5
Vis,1999,10.1109/VISUAL.1999.809907,robert van liere,2,Last,13,4
Vis,1999,10.1109/VISUAL.1999.809908,eric lamar,1,First,1,1
Vis,1999,10.1109/VISUAL.1999.809908,bernd hamann,2,Middle,10,8
Vis,1999,10.1109/VISUAL.1999.809908,kenneth i. joy,3,Last,14,4
Vis,1999,10.1109/VISUAL.1999.809909,klaus mueller,1,First,4,5
Vis,1999,10.1109/VISUAL.1999.809909,torsten möller,2,Middle,4,4
Vis,1999,10.1109/VISUAL.1999.809909,roger crawfis,3,Last,9,10
Vis,1999,10.1109/VISUAL.1999.809910,han-wei shen,1,First,6,6
Vis,1999,10.1109/VISUAL.1999.809910,ling-jan chiang,2,Middle,1,1
Vis,1999,10.1109/VISUAL.1999.809910,kwan-liu ma,3,Last,10,7
Vis,1999,10.1109/VISUAL.1999.809911,ming wan,1,First,4,2
Vis,1999,10.1109/VISUAL.1999.809911,arie e. kaufman,2,Middle,24,23
Vis,1999,10.1109/VISUAL.1999.809911,steve bryson,3,Last,9,5
Vis,1999,10.1109/VISUAL.1999.809912,dirk bartz,1,First,3,1
Vis,1999,10.1109/VISUAL.1999.809912,wolfgang straßer,2,Middle,28,5
Vis,1999,10.1109/VISUAL.1999.809912,martin skalej,3,Middle,1,1
Vis,1999,10.1109/VISUAL.1999.809912,dorothea welte,4,Last,1,1
Vis,1999,10.1109/VISUAL.1999.809913,terry s. yoo,1,First,9,2
Vis,1999,10.1109/VISUAL.1999.809913,penny rheingans,2,Last,14,7
Vis,1999,10.1109/VISUAL.1999.809914,ming wan,1,First,4,3
Vis,1999,10.1109/VISUAL.1999.809914,qingyu tang,2,Middle,1,1
Vis,1999,10.1109/VISUAL.1999.809914,arie e. kaufman,3,Middle,24,24
Vis,1999,10.1109/VISUAL.1999.809914,zhengrong liang,4,Middle,6,2
Vis,1999,10.1109/VISUAL.1999.809914,mark wax,5,Last,3,2
Vis,1999,10.1109/VISUAL.1999.809915,zoya maslak,1,First,1,1
Vis,1999,10.1109/VISUAL.1999.809915,douglas j. steel,2,Middle,1,1
Vis,1999,10.1109/VISUAL.1999.809915,robert j. mcdermott,3,Last,1,1
Vis,1999,10.1109/VISUAL.1999.809916,suzana djurcilov,1,First,2,1
Vis,1999,10.1109/VISUAL.1999.809916,alex t. pang,2,Last,10,10
Vis,1999,10.1109/VISUAL.1999.809917,hans-georg pagendarm,1,First,7,6
Vis,1999,10.1109/VISUAL.1999.809917,birgit henne,2,Middle,1,1
Vis,1999,10.1109/VISUAL.1999.809917,markus rütten,3,Last,1,1
Vis,1999,10.1109/VISUAL.1999.809918,martin schulz 0005,1,First,3,1
Vis,1999,10.1109/VISUAL.1999.809918,frank reck,2,Middle,1,1
Vis,1999,10.1109/VISUAL.1999.809918,wolf bartelheimer,3,Middle,1,1
Vis,1999,10.1109/VISUAL.1999.809918,thomas ertl,4,Last,11,7
Vis,1999,10.1109/VISUAL.1999.809919,patricia crossno,1,First,4,4
Vis,1999,10.1109/VISUAL.1999.809919,edward angel,2,Last,30,3
Vis,1999,10.1109/VISUAL.1999.809920,sepideh chakaveh,1,First,1,1
Vis,1999,10.1109/VISUAL.1999.809920,udo zlender,2,Middle,1,1
Vis,1999,10.1109/VISUAL.1999.809920,detlef skaley,3,Middle,1,1
Vis,1999,10.1109/VISUAL.1999.809920,konstantinos fostiropoulos,4,Middle,1,1
Vis,1999,10.1109/VISUAL.1999.809920,dieter breitschwerdt,5,Last,1,1
Vis,1999,10.1109/VISUAL.1999.809921,amit goel,1,First,1,1
Vis,1999,10.1109/VISUAL.1999.809921,chuck baker,2,Middle,1,1
Vis,1999,10.1109/VISUAL.1999.809921,clifford a. shaffer,3,Middle,17,2
Vis,1999,10.1109/VISUAL.1999.809921,bernard grossman,4,Middle,5,1
Vis,1999,10.1109/VISUAL.1999.809921,raphael t. haftka,5,Middle,7,1
Vis,1999,10.1109/VISUAL.1999.809921,william h. mason,6,Middle,4,1
Vis,1999,10.1109/VISUAL.1999.809921,layne t. watson,7,Last,22,2
Vis,1999,10.1109/VISUAL.1999.809922,christophe winkler,1,First,5,1
Vis,1999,10.1109/VISUAL.1999.809922,fabien bosquet,2,Middle,1,1
Vis,1999,10.1109/VISUAL.1999.809922,xavier cavin,3,Middle,1,1
Vis,1999,10.1109/VISUAL.1999.809922,jean-claude paul,4,Last,7,1
Vis,1999,10.1109/VISUAL.1999.809923,ronald t. azuma,1,First,8,1
Vis,1999,10.1109/VISUAL.1999.809923,howard neely,2,Middle,1,1
Vis,1999,10.1109/VISUAL.1999.809923,michael j. daily,3,Middle,12,1
Vis,1999,10.1109/VISUAL.1999.809923,mario correa,4,Last,1,1
Vis,1999,10.1109/VISUAL.1999.809924,douglass davis,1,First,2,2
Vis,1999,10.1109/VISUAL.1999.809924,william ribarsky,2,Middle,7,4
Vis,1999,10.1109/VISUAL.1999.809924,tian-yue jiang,3,Middle,2,2
Vis,1999,10.1109/VISUAL.1999.809924,nickolas faust,4,Middle,5,3
Vis,1999,10.1109/VISUAL.1999.809924,sean ho,5,Last,1,1
Vis,1999,10.1109/VISUAL.1999.809925,eliot feibush,1,First,20,1
Vis,1999,10.1109/VISUAL.1999.809925,nikhil gagvani,2,Middle,2,1
Vis,1999,10.1109/VISUAL.1999.809925,daniel williams,3,Last,1,1
Vis,1999,10.1109/VISUAL.1999.809926,paul chapman,1,First,2,2
Vis,1999,10.1109/VISUAL.1999.809926,derek wills,2,Middle,5,2
Vis,1999,10.1109/VISUAL.1999.809926,peter stevens,3,Middle,2,2
Vis,1999,10.1109/VISUAL.1999.809926,graham r. brookes,4,Last,13,2
Vis,1999,10.1109/VISUAL.1999.809927,chaomei chen,1,First,6,1
Vis,1999,10.1109/VISUAL.1999.809927,les carr,2,Last,11,1
Vis,1999,10.1109/VISUAL.1999.809929,donna l. gresh,1,First,8,2
Vis,1999,10.1109/VISUAL.1999.809929,bernice e. rogowitz,2,Middle,7,3
Vis,1999,10.1109/VISUAL.1999.809929,m. s. tignor,3,Middle,1,1
Vis,1999,10.1109/VISUAL.1999.809929,e. j. mayland,4,Last,1,1
Vis,1999,10.1109/VISUAL.1999.809930,eleftherios koutsofios,1,First,7,1
Vis,1999,10.1109/VISUAL.1999.809930,stephen c. north,2,Middle,18,1
Vis,1999,10.1109/VISUAL.1999.809930,russell truscott,3,Middle,1,1
Vis,1999,10.1109/VISUAL.1999.809930,daniel a. keim,4,Last,9,6
Vis,1999,10.1109/VISUAL.1999.809931,carl manaster,1,First,1,1
Vis,1999,10.1109/VISUAL.1999.809931,elizabeth nanthakumar,2,Middle,1,1
Vis,1999,10.1109/VISUAL.1999.809931,phillip a. morin,3,Last,1,1
Vis,1999,10.1109/VISUAL.1999.809932,issei fujishiro,1,First,14,3
Vis,1999,10.1109/VISUAL.1999.809932,taeko azuma,2,Middle,1,1
Vis,1999,10.1109/VISUAL.1999.809932,yuriko takeshima,3,Last,4,2
Vis,1999,10.1109/VISUAL.1999.809934,matthias hopf,1,First,3,1
Vis,1999,10.1109/VISUAL.1999.809934,thomas ertl,2,Last,11,8
Vis,1999,10.1109/VISUAL.1999.809936,jayesh govindarajan,1,First,1,1
Vis,1999,10.1109/VISUAL.1999.809936,matthew o. ward,2,Middle,18,7
Vis,1999,10.1109/VISUAL.1999.809936,jonathan barnett,3,Last,1,1
InfoVis,2000,10.1109/INFVIS.2000.885086,chris stolte,1,First,2,2
InfoVis,2000,10.1109/INFVIS.2000.885086,pat hanrahan,2,Last,18,4
InfoVis,2000,10.0000/00000001,randy l. ribler,1,First,14,1
InfoVis,2000,10.0000/00000001,marc abrams,2,Last,20,1
InfoVis,2000,10.1109/INFVIS.2000.885087,christopher olston,1,First,1,1
InfoVis,2000,10.1109/INFVIS.2000.885087,allison woodruff,2,Last,10,1
InfoVis,2000,10.1109/INFVIS.2000.885088,matthias kreuseler,1,First,3,1
InfoVis,2000,10.1109/INFVIS.2000.885088,norma lópez,2,Middle,1,1
InfoVis,2000,10.1109/INFVIS.2000.885088,heidrun schumann,3,Last,11,1
InfoVis,2000,10.1109/INFVIS.2000.885089,james abello,1,First,10,1
InfoVis,2000,10.1109/INFVIS.2000.885089,jeffrey l. korn,2,Last,5,2
InfoVis,2000,10.1109/INFVIS.2000.885090,ivan herman,1,First,19,1
InfoVis,2000,10.1109/INFVIS.2000.885090,m. scott marshall,2,Middle,2,1
InfoVis,2000,10.1109/INFVIS.2000.885090,guy melançon,3,Last,9,1
InfoVis,2000,10.1109/INFVIS.2000.885091,john t. stasko,1,First,14,2
InfoVis,2000,10.1109/INFVIS.2000.885091,eugene zhang,2,Last,1,1
InfoVis,2000,10.1109/INFVIS.2000.885092,ed h. chi,1,First,6,6
InfoVis,2000,10.1109/INFVIS.2000.885093,issei fujishiro,1,First,15,4
InfoVis,2000,10.1109/INFVIS.2000.885093,rika furuhata,2,Middle,3,1
InfoVis,2000,10.1109/INFVIS.2000.885093,yoshihiko ichikawa,3,Middle,6,2
InfoVis,2000,10.1109/INFVIS.2000.885093,yuriko takeshima,4,Last,5,3
InfoVis,2000,10.1109/INFVIS.2000.885094,staffan björk,1,First,3,2
InfoVis,2000,10.1109/INFVIS.2000.885094,johan redström,2,Last,2,2
InfoVis,2000,10.1109/INFVIS.2000.885095,andré skupin,1,First,1,1
InfoVis,2000,10.1109/INFVIS.2000.885096,julie yang-peláez,1,First,1,1
InfoVis,2000,10.1109/INFVIS.2000.885096,woodie flowers,2,Last,9,1
InfoVis,2000,10.1109/INFVIS.2000.885097,pak chung wong,1,First,7,7
InfoVis,2000,10.1109/INFVIS.2000.885097,wendy cowley,2,Middle,1,1
InfoVis,2000,10.1109/INFVIS.2000.885097,harlan foote,3,Middle,3,2
InfoVis,2000,10.1109/INFVIS.2000.885097,elizabeth jurrus,4,Middle,1,1
InfoVis,2000,10.1109/INFVIS.2000.885097,james j. thomas,5,Last,26,4
InfoVis,2000,10.1109/INFVIS.2000.885098,susan l. havre,1,First,1,1
InfoVis,2000,10.1109/INFVIS.2000.885098,elizabeth g. hetzler,2,Middle,4,2
InfoVis,2000,10.1109/INFVIS.2000.885098,lucy t. nowell,3,Last,8,1
InfoVis,2000,10.1109/INFVIS.2000.885099,anton leuski,1,First,3,1
InfoVis,2000,10.1109/INFVIS.2000.885099,james allan,2,Last,9,1
InfoVis,2000,10.1109/INFVIS.2000.885101,thomas j. overbye,1,First,4,1
InfoVis,2000,10.1109/INFVIS.2000.885101,jamie d. weber,2,Last,4,1
InfoVis,2000,10.1109/INFVIS.2000.885102,isaac brewer,1,First,1,1
InfoVis,2000,10.1109/INFVIS.2000.885102,alan m. maceachren,2,Middle,3,2
InfoVis,2000,10.1109/INFVIS.2000.885102,hadi abdo,3,Middle,1,1
InfoVis,2000,10.1109/INFVIS.2000.885102,jack gundrum,4,Middle,1,1
InfoVis,2000,10.1109/INFVIS.2000.885102,george otto,5,Last,2,1
InfoVis,2000,10.1109/INFVIS.2000.885103,pearl pu,1,First,16,1
InfoVis,2000,10.1109/INFVIS.2000.885103,denis lalanne,2,Last,5,1
InfoVis,2000,10.1109/INFVIS.2000.885104,cristina russo dos santos,1,First,2,1
InfoVis,2000,10.1109/INFVIS.2000.885104,pascal gros,2,Middle,13,1
InfoVis,2000,10.1109/INFVIS.2000.885104,pierre abel,3,Middle,2,1
InfoVis,2000,10.1109/INFVIS.2000.885104,didier loisel,4,Middle,6,1
InfoVis,2000,10.1109/INFVIS.2000.885104,n. trichaud,5,Middle,1,1
InfoVis,2000,10.1109/INFVIS.2000.885104,j. p. paris,6,Last,1,1
InfoVis,2000,10.1109/INFVIS.2000.885105,monika büscher,1,First,2,1
InfoVis,2000,10.1109/INFVIS.2000.885105,dan shapiro,2,Middle,10,1
InfoVis,2000,10.1109/INFVIS.2000.885105,michael christensen 0002,3,Middle,3,1
InfoVis,2000,10.1109/INFVIS.2000.885105,preben holst mogensen,4,Middle,3,1
InfoVis,2000,10.1109/INFVIS.2000.885105,peter ørbæk,5,Last,7,1
Vis,2000,10.1109/VISUAL.2000.885672,stanislav l. stoev,1,First,1,1
Vis,2000,10.1109/VISUAL.2000.885672,wolfgang straßer,2,Last,29,6
Vis,2000,10.1109/VISUAL.2000.885673,rami hietala,1,First,1,1
Vis,2000,10.1109/VISUAL.2000.885673,jarkko oikarinen,2,Last,8,1
Vis,2000,10.1109/VISUAL.2000.885674,sarang lakare,1,First,1,1
Vis,2000,10.1109/VISUAL.2000.885674,ming wan,2,Middle,5,4
Vis,2000,10.1109/VISUAL.2000.885674,mie sato,3,Middle,2,1
Vis,2000,10.1109/VISUAL.2000.885674,arie e. kaufman,4,Last,25,25
Vis,2000,10.1109/VISUAL.2000.885675,ingmar bitter,1,First,4,1
Vis,2000,10.1109/VISUAL.2000.885675,mie sato,2,Middle,2,2
Vis,2000,10.1109/VISUAL.2000.885675,michael a. bender,3,Middle,7,1
Vis,2000,10.1109/VISUAL.2000.885675,kevin t. mcdonnell,4,Middle,4,1
Vis,2000,10.1109/VISUAL.2000.885675,arie e. kaufman,5,Middle,25,26
Vis,2000,10.1109/VISUAL.2000.885675,ming wan,6,Last,5,5
Vis,2000,10.1109/VISUAL.2000.885676,matthew c. humphrey,1,First,8,1
Vis,2000,10.1109/VISUAL.2000.885677,thomas c. sprenger,1,First,4,3
Vis,2000,10.1109/VISUAL.2000.885677,r. brunella,2,Middle,1,1
Vis,2000,10.1109/VISUAL.2000.885677,markus h. gross,3,Last,11,6
Vis,2000,10.1109/VISUAL.2000.885678,t. j. jankun-kelly,1,First,1,1
Vis,2000,10.1109/VISUAL.2000.885678,kwan-liu ma,2,Last,11,8
Vis,2000,10.1109/VISUAL.2000.885679,andrej cedilnik,1,First,1,1
Vis,2000,10.1109/VISUAL.2000.885679,penny rheingans,2,Last,15,8
Vis,2000,10.1109/VISUAL.2000.885680,paolo cignoni,1,First,8,2
Vis,2000,10.1109/VISUAL.2000.885680,d. constanza,2,Middle,1,1
Vis,2000,10.1109/VISUAL.2000.885680,claudio montani,3,Middle,17,3
Vis,2000,10.1109/VISUAL.2000.885680,claudio rocchini,4,Middle,3,2
Vis,2000,10.1109/VISUAL.2000.885680,roberto scopigno,5,Last,12,3
Vis,2000,10.1109/VISUAL.2000.885681,tom roxborough,1,First,4,2
Vis,2000,10.1109/VISUAL.2000.885681,gregory m. nielson,2,Last,17,9
Vis,2000,10.1109/VISUAL.2000.885682,chuan-kai yang,1,First,4,2
Vis,2000,10.1109/VISUAL.2000.885682,tulika mitra,2,Middle,4,1
Vis,2000,10.1109/VISUAL.2000.885682,tzi-cker chiueh,3,Last,12,2
Vis,2000,10.1109/VISUAL.2000.885683,stefan röttger,1,First,2,1
Vis,2000,10.1109/VISUAL.2000.885683,martin kraus,2,Middle,1,1
Vis,2000,10.1109/VISUAL.2000.885683,thomas ertl,3,Last,12,9
Vis,2000,10.1109/VISUAL.2000.885684,aditi majumder,1,First,2,1
Vis,2000,10.1109/VISUAL.2000.885684,zhu he,2,Middle,1,1
Vis,2000,10.1109/VISUAL.2000.885684,herman towles,3,Middle,2,2
Vis,2000,10.1109/VISUAL.2000.885684,greg welch,4,Last,4,2
Vis,2000,10.1109/VISUAL.2000.885685,yuqun chen,1,First,4,1
Vis,2000,10.1109/VISUAL.2000.885685,douglas w. clark,2,Middle,26,1
Vis,2000,10.1109/VISUAL.2000.885685,adam finkelstein,3,Middle,8,1
Vis,2000,10.1109/VISUAL.2000.885685,timothy c. housel,4,Middle,1,1
Vis,2000,10.1109/VISUAL.2000.885685,kai li 0001,5,Last,15,1
Vis,2000,10.1109/VISUAL.2000.885686,dale a. lawrence,1,First,13,1
Vis,2000,10.1109/VISUAL.2000.885686,christopher d. lee,2,Middle,2,1
Vis,2000,10.1109/VISUAL.2000.885686,lucy y. pao,3,Middle,3,1
Vis,2000,10.1109/VISUAL.2000.885686,roman y. novoselov,4,Last,1,1
Vis,2000,10.1109/VISUAL.2000.885687,arthur d. gregory,1,First,3,1
Vis,2000,10.1109/VISUAL.2000.885687,ajith mascarenhas,2,Middle,1,1
Vis,2000,10.1109/VISUAL.2000.885687,stephen a. ehmann,3,Middle,1,1
Vis,2000,10.1109/VISUAL.2000.885687,ming c. lin,4,Middle,11,1
Vis,2000,10.1109/VISUAL.2000.885687,dinesh manocha,5,Last,11,4
Vis,2000,10.1109/VISUAL.2000.885688,rüdiger westermann,1,First,9,4
Vis,2000,10.1109/VISUAL.2000.885688,christopher r. johnson 0001,2,Middle,9,5
Vis,2000,10.1109/VISUAL.2000.885688,thomas ertl,3,Last,12,10
Vis,2000,10.1109/VISUAL.2000.885689,bruno jobard,1,First,4,2
Vis,2000,10.1109/VISUAL.2000.885689,gordon erlebacher,2,Middle,6,1
Vis,2000,10.1109/VISUAL.2000.885689,m. yousuff hussaini,3,Last,19,1
Vis,2000,10.1109/VISUAL.2000.885690,vivek verma,1,First,2,2
Vis,2000,10.1109/VISUAL.2000.885690,david l. kao,2,Middle,4,3
Vis,2000,10.1109/VISUAL.2000.885690,alex t. pang,3,Last,11,11
Vis,2000,10.1109/VISUAL.2000.885691,randy k. scoggins,1,First,1,1
Vis,2000,10.1109/VISUAL.2000.885691,robert j. moorhead ii,2,Middle,16,7
Vis,2000,10.1109/VISUAL.2000.885691,raghu machiraju,3,Last,8,4
Vis,2000,10.1109/VISUAL.2000.885692,helen h. hu,1,First,4,1
Vis,2000,10.1109/VISUAL.2000.885692,amy ashurst gooch,2,Middle,1,1
Vis,2000,10.1109/VISUAL.2000.885692,william b. thompson,3,Middle,27,1
Vis,2000,10.1109/VISUAL.2000.885692,brian e. smits,4,Middle,9,1
Vis,2000,10.1109/VISUAL.2000.885692,john j. rieser,5,Middle,1,1
Vis,2000,10.1109/VISUAL.2000.885692,peter shirley,6,Last,10,2
Vis,2000,10.1109/VISUAL.2000.885693,shigeru muraki,1,First,10,3
Vis,2000,10.1109/VISUAL.2000.885693,toshiharu nakai,2,Middle,1,1
Vis,2000,10.1109/VISUAL.2000.885693,yasuyo kita,3,Last,9,1
Vis,2000,10.1109/VISUAL.2000.885694,david s. ebert,1,First,11,5
Vis,2000,10.1109/VISUAL.2000.885694,penny rheingans,2,Last,15,9
Vis,2000,10.1109/VISUAL.2000.885696,steve m. f. treavett,1,First,1,1
Vis,2000,10.1109/VISUAL.2000.885696,min chen 0001,2,Last,14,1
Vis,2000,10.1109/VISUAL.2000.885697,helwig hauser,1,First,1,1
Vis,2000,10.1109/VISUAL.2000.885697,lukas mroz,2,Middle,4,1
Vis,2000,10.1109/VISUAL.2000.885697,gian italo bischi,3,Middle,2,1
Vis,2000,10.1109/VISUAL.2000.885697,m. eduard gröller,4,Last,10,4
Vis,2000,10.1109/VISUAL.2000.885698,jian huang,1,First,6,1
Vis,2000,10.1109/VISUAL.2000.885698,roger crawfis,2,Middle,10,11
Vis,2000,10.1109/VISUAL.2000.885698,naeem shareef,3,Middle,6,2
Vis,2000,10.1109/VISUAL.2000.885698,klaus mueller,4,Last,5,6
Vis,2000,10.1109/VISUAL.2000.885699,jürgen döllner,1,First,4,1
Vis,2000,10.1109/VISUAL.2000.885699,konstantin baumann,2,Middle,2,1
Vis,2000,10.1109/VISUAL.2000.885699,klaus h. hinrichs,3,Last,18,1
Vis,2000,10.1109/VISUAL.2000.885700,frank suits,1,First,1,1
Vis,2000,10.1109/VISUAL.2000.885700,james t. klosowski,2,Middle,5,2
Vis,2000,10.1109/VISUAL.2000.885700,william p. horn,3,Middle,12,2
Vis,2000,10.1109/VISUAL.2000.885700,gérard lecina,4,Last,1,1
Vis,2000,10.1109/VISUAL.2000.885701,adam hunter,1,First,2,1
Vis,2000,10.1109/VISUAL.2000.885701,jonathan d. cohen 0001,2,Last,7,2
Vis,2000,10.1109/VISUAL.2000.885702,huamin qu,1,First,2,1
Vis,2000,10.1109/VISUAL.2000.885702,ming wan,2,Middle,5,6
Vis,2000,10.1109/VISUAL.2000.885702,jiafa qin,3,Middle,1,1
Vis,2000,10.1109/VISUAL.2000.885702,arie e. kaufman,4,Last,25,27
Vis,2000,10.1109/VISUAL.2000.885703,thomas gerstner,1,First,3,1
Vis,2000,10.1109/VISUAL.2000.885703,renato pajarola,2,Last,5,3
Vis,2000,10.1109/VISUAL.2000.885704,praveen bhaniramka,1,First,1,1
Vis,2000,10.1109/VISUAL.2000.885704,rephael wenger,2,Middle,14,1
Vis,2000,10.1109/VISUAL.2000.885704,roger crawfis,3,Last,10,12
Vis,2000,10.1109/VISUAL.2000.885705,zoë j. wood,1,First,1,1
Vis,2000,10.1109/VISUAL.2000.885705,peter schröder,2,Middle,11,2
Vis,2000,10.1109/VISUAL.2000.885705,david e. breen,3,Middle,15,2
Vis,2000,10.1109/VISUAL.2000.885705,mathieu desbrun,4,Last,6,1
Vis,2000,10.1109/VISUAL.2000.885706,david m. weinstein,1,First,5,3
Vis,2000,10.1109/VISUAL.2000.885707,helen wright,1,First,10,4
Vis,2000,10.1109/VISUAL.2000.885707,ken brodlie,2,Middle,19,4
Vis,2000,10.1109/VISUAL.2000.885707,tim david,3,Last,1,1
Vis,2000,10.1109/VISUAL.2000.885708,r. r. johnson,1,First,1,1
Vis,2000,10.1109/VISUAL.2000.885709,daniel weiskopf,1,First,4,1
Vis,2000,10.1109/VISUAL.2000.885709,daniel kobras,2,Middle,1,1
Vis,2000,10.1109/VISUAL.2000.885709,hanns ruder,3,Last,12,1
Vis,2000,10.1109/VISUAL.2000.885710,ingrid hotz,1,First,4,1
Vis,2000,10.1109/VISUAL.2000.885710,hans hagen,2,Last,16,7
Vis,2000,10.1109/VISUAL.2000.885711,olivier devillers,1,First,12,1
Vis,2000,10.1109/VISUAL.2000.885711,pierre-marie gandoin,2,Last,2,1
Vis,2000,10.1109/VISUAL.2000.885712,wei-chao chen,1,First,5,2
Vis,2000,10.1109/VISUAL.2000.885712,herman towles,2,Middle,2,3
Vis,2000,10.1109/VISUAL.2000.885712,lars s. nyland,3,Middle,14,1
Vis,2000,10.1109/VISUAL.2000.885712,greg welch,4,Middle,4,3
Vis,2000,10.1109/VISUAL.2000.885712,henry fuchs,5,Last,24,7
Vis,2000,10.1109/VISUAL.2000.885713,jihad el-sana,1,First,4,3
